DOCUMENT RANK,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
QUERY_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,0.5,0.666666667,0.75,0.8,0.833333333,0.857142857,0.875,0.888888889,0.8,0.818181818,0.75,0.692307692,0.714285714,0.666666667,0.6875,0.705882353,0.666666667,0.684210526,0.65,0.666666667,0.681818182,0.695652174,0.666666667,0.68,0.653846154,0.62962963,0.642857143,0.620689655,0.633333333,0.612903226,0.59375,0.606060606,0.588235294,0.571428571,0.555555556,0.540540541,0.526315789,0.512820513,0.5,0.487804878,0.476190476,0.465116279,0.454545455,0.444444444,0.434782609,0.425531915,0.416666667,0.408163265,0.4,0.392156863,0.384615385,0.377358491,0.37037037,0.363636364,0.357142857,0.350877193,0.344827586,0.338983051,0.35,0.344262295,0.338709677,0.349206349,0.34375,0.338461538,0.348484848,0.343283582,0.352941176,0.362318841,0.357142857,0.352112676,0.347222222,0.342465753,0.337837838,0.333333333,0.328947368,0.324675325,0.320512821,0.316455696,0.3125,0.308641975,0.317073171,0.313253012,0.30952381,0.305882353,0.302325581,0.298850575,0.295454545,0.292134831,0.288888889,0.285714286,0.282608696,0.279569892,0.276595745,0.273684211,0.270833333,0.268041237,0.265306122,0.262626263,0.26
11,1,1,1,0.75,0.8,0.666666667,0.714285714,0.75,0.666666667,0.6,0.636363636,0.583333333,0.538461538,0.5,0.466666667,0.4375,0.411764706,0.388888889,0.368421053,0.4,0.380952381,0.363636364,0.347826087,0.333333333,0.32,0.307692308,0.296296296,0.285714286,0.275862069,0.266666667,0.258064516,0.25,0.242424242,0.235294118,0.228571429,0.222222222,0.216216216,0.210526316,0.205128205,0.2,0.195121951,0.19047619,0.186046512,0.181818182,0.177777778,0.173913043,0.170212766,0.166666667,0.163265306,0.16,0.156862745,0.153846154,0.150943396,0.148148148,0.163636364,0.160714286,0.157894737,0.155172414,0.152542373,0.15,0.147540984,0.14516129,0.142857143,0.140625,0.138461538,0.151515152,0.149253731,0.161764706,0.15942029,0.157142857,0.154929577,0.152777778,0.150684932,0.148648649,0.146666667,0.144736842,0.142857143,0.141025641,0.139240506,0.1375,0.135802469,0.134146341,0.13253012,0.130952381,0.129411765,0.127906977,0.126436782,0.125,0.123595506,0.122222222,0.120879121,0.119565217,0.11827957,0.117021277,0.115789474,0.114583333,0.113402062,0.112244898,0.111111111,0.11
12,1,0.5,0.333333333,0.25,0.2,0.166666667,0.142857143,0.125,0.111111111,0.1,0.090909091,0.083333333,0.076923077,0.071428571,0.066666667,0.0625,0.058823529,0.055555556,0.052631579,0.05,0.047619048,0.045454545,0.043478261,0.083333333,0.08,0.076923077,0.074074074,0.071428571,0.068965517,0.066666667,0.064516129,0.0625,0.060606061,0.058823529,0.085714286,0.083333333,0.081081081,0.078947368,0.076923077,0.075,0.073170732,0.071428571,0.069767442,0.068181818,0.066666667,0.065217391,0.063829787,0.0625,0.06122449,0.06,0.058823529,0.057692308,0.056603774,0.055555556,0.054545455,0.053571429,0.052631579,0.068965517,0.06779661,0.066666667,0.06557377,0.064516129,0.063492063,0.0625,0.061538462,0.060606061,0.059701493,0.058823529,0.057971014,0.057142857,0.056338028,0.055555556,0.054794521,0.054054054,0.053333333,0.052631579,0.051948052,0.051282051,0.050632911,0.05,0.049382716,0.048780488,0.048192771,0.047619048,0.047058824,0.046511628,0.045977011,0.045454545,0.04494382,0.044444444,0.043956044,0.043478261,0.043010753,0.042553191,0.042105263,0.041666667,0.041237113,0.040816327,0.04040404,0.04
13,1,1,1,0.75,0.8,0.666666667,0.571428571,0.5,0.444444444,0.4,0.363636364,0.333333333,0.384615385,0.357142857,0.333333333,0.3125,0.294117647,0.277777778,0.263157895,0.25,0.238095238,0.227272727,0.217391304,0.208333333,0.2,0.192307692,0.185185185,0.178571429,0.172413793,0.166666667,0.161290323,0.15625,0.181818182,0.176470588,0.171428571,0.166666667,0.162162162,0.157894737,0.153846154,0.15,0.146341463,0.142857143,0.139534884,0.136363636,0.133333333,0.130434783,0.127659574,0.125,0.12244898,0.12,0.117647059,0.115384615,0.113207547,0.111111111,0.109090909,0.107142857,0.105263158,0.103448276,0.101694915,0.116666667,0.114754098,0.112903226,0.111111111,0.109375,0.107692308,0.106060606,0.104477612,0.102941176,0.101449275,0.1,0.098591549,0.097222222,0.095890411,0.094594595,0.093333333,0.092105263,0.090909091,0.08974359,0.088607595,0.0875,0.086419753,0.085365854,0.084337349,0.095238095,0.094117647,0.093023256,0.091954023,0.090909091,0.101123596,0.1,0.098901099,0.097826087,0.096774194,0.095744681,0.094736842,0.09375,0.092783505,0.091836735,0.090909091,0.09
14,1,1,0.666666667,0.75,0.8,0.666666667,0.571428571,0.625,0.666666667,0.7,0.727272727,0.75,0.769230769,0.714285714,0.733333333,0.75,0.764705882,0.777777778,0.789473684,0.8,0.80952381,0.772727273,0.739130435,0.708333333,0.68,0.692307692,0.703703704,0.678571429,0.655172414,0.633333333,0.612903226,0.59375,0.606060606,0.617647059,0.628571429,0.611111111,0.621621622,0.605263158,0.58974359,0.6,0.585365854,0.571428571,0.581395349,0.568181818,0.555555556,0.543478261,0.531914894,0.520833333,0.510204082,0.5,0.490196078,0.480769231,0.471698113,0.462962963,0.454545455,0.446428571,0.438596491,0.448275862,0.440677966,0.45,0.442622951,0.435483871,0.428571429,0.4375,0.430769231,0.424242424,0.417910448,0.411764706,0.405797101,0.4,0.394366197,0.388888889,0.383561644,0.378378378,0.373333333,0.368421053,0.363636364,0.358974359,0.35443038,0.35,0.345679012,0.341463415,0.337349398,0.333333333,0.329411765,0.325581395,0.32183908,0.318181818,0.314606742,0.311111111,0.307692308,0.304347826,0.301075269,0.29787234,0.294736842,0.291666667,0.288659794,0.285714286,0.282828283,0.29
15,0,0,0,0,0,0.166666667,0.142857143,0.125,0.111111111,0.1,0.090909091,0.083333333,0.076923077,0.071428571,0.133333333,0.125,0.117647059,0.111111111,0.105263158,0.1,0.095238095,0.090909091,0.086956522,0.125,0.16,0.153846154,0.148148148,0.142857143,0.137931034,0.133333333,0.129032258,0.125,0.121212121,0.117647059,0.114285714,0.111111111,0.108108108,0.105263158,0.102564103,0.1,0.097560976,0.095238095,0.093023256,0.090909091,0.088888889,0.086956522,0.085106383,0.083333333,0.081632653,0.08,0.078431373,0.076923077,0.075471698,0.074074074,0.072727273,0.071428571,0.070175439,0.068965517,0.06779661,0.066666667,0.06557377,0.064516129,0.063492063,0.0625,0.061538462,0.060606061,0.059701493,0.058823529,0.057971014,0.057142857,0.056338028,0.055555556,0.054794521,0.067567568,0.066666667,0.065789474,0.064935065,0.064102564,0.063291139,0.0625,0.061728395,0.06097561,0.060240964,0.05952381,0.058823529,0.058139535,0.057471264,0.056818182,0.056179775,0.055555556,0.065934066,0.065217391,0.064516129,0.063829787,0.063157895,0.0625,0.06185567,0.06122449,0.060606061,0.06
16,0,0,0,0.25,0.2,0.166666667,0.142857143,0.125,0.111111111,0.1,0.181818182,0.166666667,0.153846154,0.142857143,0.133333333,0.125,0.176470588,0.166666667,0.157894737,0.15,0.142857143,0.136363636,0.130434783,0.125,0.12,0.115384615,0.111111111,0.107142857,0.103448276,0.1,0.096774194,0.09375,0.090909091,0.088235294,0.085714286,0.083333333,0.081081081,0.078947368,0.076923077,0.075,0.073170732,0.071428571,0.069767442,0.068181818,0.066666667,0.065217391,0.063829787,0.0625,0.06122449,0.06,0.058823529,0.057692308,0.056603774,0.074074074,0.072727273,0.071428571,0.070175439,0.068965517,0.06779661,0.066666667,0.081967213,0.080645161,0.079365079,0.078125,0.076923077,0.075757576,0.074626866,0.073529412,0.072463768,0.071428571,0.070422535,0.069444444,0.068493151,0.067567568,0.08,0.078947368,0.077922078,0.076923077,0.075949367,0.075,0.074074074,0.073170732,0.072289157,0.071428571,0.070588235,0.069767442,0.068965517,0.068181818,0.06741573,0.066666667,0.065934066,0.065217391,0.064516129,0.063829787,0.063157895,0.0625,0.06185567,0.06122449,0.060606061,0.06
17,0,0,0.333333333,0.25,0.4,0.5,0.428571429,0.375,0.333333333,0.3,0.272727273,0.25,0.230769231,0.214285714,0.2,0.25,0.235294118,0.222222222,0.210526316,0.2,0.19047619,0.181818182,0.173913043,0.166666667,0.16,0.153846154,0.148148148,0.178571429,0.172413793,0.166666667,0.161290323,0.1875,0.181818182,0.176470588,0.171428571,0.166666667,0.162162162,0.157894737,0.153846154,0.15,0.146341463,0.142857143,0.139534884,0.136363636,0.133333333,0.130434783,0.14893617,0.166666667,0.163265306,0.18,0.176470588,0.192307692,0.188679245,0.203703704,0.2,0.196428571,0.192982456,0.189655172,0.186440678,0.183333333,0.180327869,0.177419355,0.174603175,0.171875,0.169230769,0.166666667,0.164179104,0.161764706,0.15942029,0.157142857,0.154929577,0.152777778,0.150684932,0.148648649,0.146666667,0.144736842,0.142857143,0.141025641,0.139240506,0.1375,0.135802469,0.134146341,0.13253012,0.130952381,0.129411765,0.127906977,0.126436782,0.125,0.123595506,0.122222222,0.120879121,0.119565217,0.11827957,0.117021277,0.115789474,0.114583333,0.113402062,0.112244898,0.111111111,0.11
18,0,0,0,0,0,0.166666667,0.285714286,0.25,0.222222222,0.2,0.181818182,0.166666667,0.230769231,0.285714286,0.266666667,0.3125,0.294117647,0.333333333,0.315789474,0.3,0.285714286,0.272727273,0.260869565,0.25,0.24,0.230769231,0.222222222,0.214285714,0.206896552,0.2,0.193548387,0.1875,0.181818182,0.176470588,0.171428571,0.166666667,0.162162162,0.157894737,0.153846154,0.15,0.146341463,0.142857143,0.139534884,0.136363636,0.133333333,0.130434783,0.127659574,0.125,0.12244898,0.12,0.117647059,0.115384615,0.113207547,0.111111111,0.109090909,0.107142857,0.105263158,0.103448276,0.101694915,0.1,0.098360656,0.096774194,0.095238095,0.09375,0.092307692,0.090909091,0.089552239,0.088235294,0.086956522,0.085714286,0.084507042,0.083333333,0.082191781,0.081081081,0.08,0.078947368,0.077922078,0.076923077,0.075949367,0.075,0.074074074,0.073170732,0.072289157,0.071428571,0.070588235,0.069767442,0.068965517,0.068181818,0.06741573,0.066666667,0.065934066,0.065217391,0.064516129,0.063829787,0.063157895,0.0625,0.06185567,0.06122449,0.060606061,0.06
19,1,1,1,1,0.8,0.666666667,0.571428571,0.5,0.444444444,0.4,0.454545455,0.416666667,0.461538462,0.428571429,0.4,0.4375,0.411764706,0.388888889,0.368421053,0.35,0.333333333,0.318181818,0.304347826,0.291666667,0.28,0.269230769,0.296296296,0.285714286,0.275862069,0.266666667,0.258064516,0.25,0.242424242,0.235294118,0.228571429,0.222222222,0.216216216,0.210526316,0.205128205,0.2,0.195121951,0.19047619,0.186046512,0.181818182,0.2,0.195652174,0.191489362,0.1875,0.183673469,0.18,0.176470588,0.173076923,0.169811321,0.166666667,0.163636364,0.160714286,0.157894737,0.155172414,0.152542373,0.15,0.147540984,0.14516129,0.142857143,0.140625,0.153846154,0.151515152,0.149253731,0.147058824,0.144927536,0.142857143,0.14084507,0.138888889,0.136986301,0.135135135,0.133333333,0.131578947,0.12987013,0.128205128,0.126582278,0.125,0.12345679,0.12195122,0.120481928,0.119047619,0.117647059,0.11627907,0.114942529,0.113636364,0.112359551,0.111111111,0.10989011,0.108695652,0.107526882,0.106382979,0.105263158,0.104166667,0.103092784,0.102040816,0.101010101,0.1
